PROC_IDENT;PROC_FUNC;FUNCTIE_OMS;INK_UITG_IND;TARIEF_CODE_PRV;BER_NR_FUNC;REG_DAT_PR_VL;PROC_IDENT_COMB;PROC_FUNC_COMB;PROD_CODE_PR_V;B_DAT_PROD_PR_V
178;9;FOUTMELDING;1;0;43;19970429;NULL;NULL;NOPROD;20000101
179;1;AANVRAAGBERICHT;0;0;43;19970429;NULL;NULL;NOPROD;20000101
179;8;ANTWOORDBERICHT;1;0;43;19970429;NULL;NULL;NOPROD;20000101
179;9;FOUTMELDING;1;0;43;19970429;NULL;NULL;NOPROD;20000101
180;8;ANTWOORDBERICHT;1;0;43;19970429;NULL;NULL;NOPROD;20000101
180;9;FOUTMELDING;1;0;43;19970429;NULL;NULL;NOPROD;20000101
181;1;AANVRAAGBERICHT;0;0;43;19970429;NULL;NULL;NOPROD;20000101
181;8;ANTWOORDBERICHT;1;0;43;19970429;NULL;NULL;NOPROD;20000101
181;9;FOUTMELDING;1;0;43;19970429;NULL;NULL;NOPROD;20000101
182;1;AANVRAAGBERICHT;0;0;43;19970429;NULL;NULL;NOPROD;20000101
182;8;ANTWOORDBERICHT;1;0;43;19970429;NULL;NULL;NOPROD;20000101
182;9;FOUTMELDING;1;0;43;19970429;NULL;NULL;NOPROD;20000101
183;1;AANVRAAGBERICHT;0;0;43;19970429;NULL;NULL;NOPROD;20000101
183;8;ANTWOORDBERICHT;1;0;43;19970429;NULL;NULL;NOPROD;20000101
183;9;FOUTMELDING;1;0;43;19970429;NULL;NULL;NOPROD;20000101
184;1;AANVRAAG OP RIJBEWIJS NUMMER;0;0;0;19960520;NULL;NULL;NOPROD;20000101
184;2;OPVRAGEN VAN MAATREGELEN;0;0;0;19960520;NULL;NULL;NOPROD;20000101
184;7;TERUG MELDING PERSOONSGEGEVENS;1;0;0;19960520;NULL;NULL;NOPROD;20000101
184;8;TERUG MELDING PERSOONSGEGEVENS;1;0;0;19960520;NULL;NULL;NOPROD;20000101
184;9;FOUTMELDING;1;0;0;19960520;NULL;NULL;NOPROD;20000101
185;1;AANVRAAG RIJBW GEG OP NAAM;0;0;0;19960520;NULL;NULL;NOPROD;20000101
185;8;TERUGMELDING RIJBEWIJS GEGEVEN;1;0;0;19960520;NULL;NULL;NOPROD;20000101
185;9;FOUTMELDING;1;0;0;19960520;NULL;NULL;NOPROD;20000101
186;1;ZOEKEN OP PERSOONS SLEUTEL;0;0;0;19960520;NULL;NULL;NOPROD;20000101
186;2;OPVRAGEN MAATREGELEN;0;0;0;19960520;NULL;NULL;NOPROD;20000101
186;7;TERUG MELDING VAN MAATREGELEN;1;0;0;19960520;NULL;NULL;NOPROD;20000101
186;8;TERUGMELDING ADHV PERSOONSL;1;0;0;19960520;NULL;NULL;NOPROD;20000101
186;9;FOUTMELDING;1;0;0;19960520;NULL;NULL;NOPROD;20000101
187;1;ZOEKEN OP GBA-NUMMER;0;0;45;19970429;NULL;NULL;NOPROD;20000101
187;2;OPVRAGEN MAATREGELEN;0;0;45;19970429;NULL;NULL;NOPROD;20000101
187;7;TERUG MELDING MAATREGELEN;1;0;45;19970429;NULL;NULL;NOPROD;20000101
187;8;TERUG MELDING ADHV PERSOONSL;1;0;45;19970429;NULL;NULL;NOPROD;20000101
187;9;FOUTMELDING;1;0;45;19970429;NULL;NULL;NOPROD;20000101
188;1;ZOEKEN OP RIJBEWIJSNR/LANDCODE;0;0;45;19970429;NULL;NULL;NOPROD;20000101
188;2;OPVRAGEN MAATREGELEN;0;0;45;19970429;NULL;NULL;NOPROD;20000101
188;7;TERUG MELDING MAATREGELEN;1;0;45;19970429;NULL;NULL;NOPROD;20000101
188;8;TERUG MELDING PERSOONSGEGEVENS;1;0;45;19970429;NULL;NULL;NOPROD;20000101
188;9;FOUTMELDING;1;0;45;19970429;NULL;NULL;NOPROD;20000101
189;1;AANVRAAGBERICHT;0;0;46;19970429;NULL;NULL;NOPROD;20000101
189;8;ANTWOORDBERICHT;1;0;46;19970429;NULL;NULL;NOPROD;20000101
189;9;FOUTMELDING;1;0;46;19970429;NULL;NULL;NOPROD;20000101
190;1;AANVRAAGBERICHT;0;0;47;19970429;NULL;NULL;NOPROD;20000101
190;8;ANTWOORDBERICHT;1;0;47;19970429;NULL;NULL;NOPROD;20000101
190;9;FOUTMELDING;1;0;47;19970429;NULL;NULL;NOPROD;20000101
191;1;AANVRAAGBERICHT;0;0;46;19970429;NULL;NULL;NOPROD;20000101
191;8;ANTWOORDBERICHT;1;0;46;19970429;NULL;NULL;NOPROD;20000101
191;9;FOUTMELDING;1;0;46;19970429;NULL;NULL;NOPROD;20000101
192;1;AANVRAAGBERICHT;0;0;48;19970501;NULL;NULL;NOPROD;20000101
192;8;ANTWOORDBERICHT;1;0;48;19970501;NULL;NULL;NOPROD;20000101
192;9;FOUTMELDING;1;0;48;19970501;NULL;NULL;NOPROD;20000101
193;1;AANVRAAGBERICHT;0;0;42;19970501;NULL;NULL;NOPROD;20000101
193;8;ANTWOORDBERICHT;1;0;42;19970501;NULL;NULL;NOPROD;20000101
193;9;FOUTMELDING;1;0;42;19970501;NULL;NULL;NOPROD;20000101
197;1;AANVRAAGBERICHT;0;0;46;19970501;NULL;NULL;NOPROD;20000101
197;8;ANTWOORDBERICHT;1;0;46;19970501;NULL;NULL;NOPROD;20000101
197;9;FOUTMELDING;1;0;46;19970501;NULL;NULL;NOPROD;20000101
198;1;AANVRAAGBERICHT;0;0;47;19970501;NULL;NULL;NOPROD;20000101
198;8;ANTWOORDBERICHT;1;0;47;19970501;NULL;NULL;NOPROD;20000101
198;9;FOUTMELDING;1;0;47;19970501;NULL;NULL;NOPROD;20000101
199;1;AANVRAAGBERICHT;0;0;46;19970501;NULL;NULL;NOPROD;20000101
199;8;ANTWOORDBERICHT;1;0;46;19970501;NULL;NULL;NOPROD;20000101
199;9;FOUTMELDING;1;0;46;19970501;NULL;NULL;NOPROD;20000101
200;1;AANVRAAGBERICHT;1;0;47;19970501;NULL;NULL;NOPROD;20000101
200;8;ANTWOORDBERICHT;1;0;47;19970501;NULL;NULL;NOPROD;20000101
200;9;FOUTMELDING;1;0;47;19970501;NULL;NULL;NOPROD;20000101
201;1;AANVRAAGBERICHT;0;0;4;19950317;NULL;NULL;NOPROD;20000101
201;2;GESLAAGD;1;0;4;19950317;NULL;NULL;30110703;19960101
201;9;MISLUKT;1;0;4;19950317;NULL;NULL;30110703;20000228
202;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
202;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
202;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
203;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
203;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
203;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
204;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
204;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
204;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
205;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
205;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
205;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
206;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
206;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
206;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
207;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
207;8;ANTWOORDBERICHT;1;0;4;19970501;NULL;NULL;NOPROD;20000101
207;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
208;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
208;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
208;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
209;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
209;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
209;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
210;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
210;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
210;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
211;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
211;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
211;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
212;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
212;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
212;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
218;8;GOED BERICHT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
218;9;FOUT BERICHT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
219;1;AANVRAAG BERICHT;0;0;0;19950629;NULL;NULL;NOPROD;20000101
219;8;GOED BERICHT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
219;9;FOUT BERICHT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
220;1;AANVRAAG BERICHT;0;0;0;19950629;NULL;NULL;NOPROD;20000101
220;8;GOED BERICHT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
220;9;FOUT BERICHT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
221;1;AANVRAAG;0;0;0;19950629;NULL;NULL;NOPROD;20000101
221;8;GOED;1;0;0;19950629;NULL;NULL;NOPROD;20000101
221;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
222;1;AANVRAAG;0;0;0;19950629;NULL;NULL;NOPROD;20000101
222;8;GOED;1;0;0;19950629;NULL;NULL;NOPROD;20000101
222;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
223;1;AANVRAAG;0;0;0;19950629;NULL;NULL;NOPROD;20000101
223;8;GOED;1;0;0;19950629;NULL;NULL;NOPROD;20000101
223;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
224;1;AANVRAAG;0;0;0;19950629;NULL;NULL;NOPROD;20000101
224;8;GOED;1;0;0;19950629;NULL;NULL;NOPROD;20000101
224;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
225;1;AANVRAAG;0;0;0;19950629;NULL;NULL;NOPROD;20000101
225;8;GOED;1;0;0;19950629;NULL;NULL;NOPROD;20000101
225;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
226;1;AANVRAAG;0;0;0;19950629;NULL;NULL;NOPROD;20000101
226;8;GOED;1;0;0;19950629;NULL;NULL;NOPROD;20000101
226;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
227;1;AANVRAAG;0;0;0;19950629;NULL;NULL;NOPROD;20000101
227;8;GOED;1;0;0;19950629;NULL;NULL;NOPROD;20000101
227;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
238;2;GOEDBERICHT;1;0;51;19950517;NULL;NULL;NOPROD;20000101
238;9;FOUTBERICHT;1;0;51;19950517;NULL;NULL;NOPROD;20000101
239;1;AANVRAAG;0;0;0;19950629;NULL;NULL;NOPROD;20000101
239;8;GOED;1;0;0;19950629;NULL;NULL;NOPROD;20000101
239;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
240;8;GOED;1;0;0;19950629;NULL;NULL;NOPROD;20000101
240;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
241;8;GOED;1;0;0;19950629;NULL;NULL;NOPROD;20000101
241;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
242;1;AANVRAAG;0;0;0;19950629;NULL;NULL;NOPROD;20000101
242;8;GOED;1;0;0;19950629;NULL;NULL;NOPROD;20000101
242;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
243;1;AANVRAAG;0;0;0;19950629;NULL;NULL;NOPROD;20000101
243;8;GOED;1;0;0;19950629;NULL;NULL;NOPROD;20000101
243;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
244;1;AANVRAAG;0;0;0;19950629;NULL;NULL;NOPROD;20000101
244;8;GOED;1;0;0;19950629;NULL;NULL;NOPROD;20000101
244;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
245;1;AANVRAAG;0;0;0;19950629;NULL;NULL;NOPROD;20000101
245;8;GOED;1;0;0;19950629;NULL;NULL;NOPROD;20000101
245;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
246;1;AANVRAAG;0;0;0;19950629;NULL;NULL;NOPROD;20000101
246;8;GOED;1;0;0;19950629;NULL;NULL;NOPROD;20000101
246;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
247;1;AANVRAAG;0;0;0;19950629;NULL;NULL;NOPROD;20000101
247;8;GOED;1;0;0;19950629;NULL;NULL;NOPROD;20000101
247;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
248;1;AANVRAAG;0;0;0;19950629;NULL;NULL;NOPROD;20000101
248;8;GOED;1;0;0;19950629;NULL;NULL;NOPROD;20000101
248;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
249;1;AANVRAAG;0;0;0;19950629;NULL;NULL;NOPROD;20000101
249;8;GOED;1;0;0;19950629;NULL;NULL;NOPROD;20000101
249;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
250;1;AANVRAAG;0;0;0;19950629;NULL;NULL;NOPROD;20000101
250;8;GOEG;1;0;0;19950629;NULL;NULL;NOPROD;20000101
250;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
251;1;AANVRAAG;0;0;0;19950629;NULL;NULL;NOPROD;20000101
251;8;GOED;1;0;0;19950629;NULL;NULL;NOPROD;20000101
251;9;FOUT;1;0;0;19950629;NULL;NULL;NOPROD;20000101
252;1;AANVRAAGBERICHT;0;0;45;19970501;NULL;NULL;NOPROD;20000101
252;7;?;1;0;0;20010426;NULL;NULL;NOPROD;20000101
252;8;ANTWOORDBERICHT;1;0;45;19970501;NULL;NULL;30110716;20000621
252;9;FOUTMELDING;1;0;45;19970501;NULL;NULL;30110716;20000621
253;1;?;1;0;0;20000121;NULL;NULL;NOPROD;20000101
253;8;ANTWOORDBERICHT;1;0;32;19991021;NULL;NULL;1550;20040101
253;9;FOUTMELDING;1;0;32;19991021;NULL;NULL;NOPROD;20000101
259;1;AANVRAAGBERICHT;0;0;45;19970501;NULL;NULL;NOPROD;20000101
259;8;ANTWOORDBERICHT;1;0;45;19970501;NULL;NULL;NOPROD;20000101
259;9;FOUTMELDING;1;0;45;19970501;NULL;NULL;NOPROD;20000101
260;2;GOED BERICHT TERUG;1;0;52;19950530;NULL;NULL;NOPROD;20000101
260;9;FOUTIEF AANVRAAG BERICHT;1;0;52;19950530;NULL;NULL;NOPROD;20000101
261;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
261;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
261;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
262;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
262;2;?;1;0;0;20000121;NULL;NULL;NOPROD;20000101
262;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
262;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
263;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
263;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
263;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
264;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
264;2;SIGNALERING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
264;3;AANVRAAGBERICHT NA SIGNALERING;0;0;44;19970501;NULL;NULL;NOPROD;20000101
264;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
264;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
265;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
265;2;SIGNALERING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
265;3;AANVRAAGBERICHT NA SIGNALERING;0;0;44;19970501;NULL;NULL;NOPROD;20000101
265;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
265;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
266;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
266;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
266;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
267;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
267;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
267;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
268;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
268;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
268;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
269;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
269;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
269;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
270;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
270;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
270;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
271;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
271;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
271;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
272;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
272;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
272;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
273;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
273;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
273;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
275;1;AANVRAAGBERICHT NIEUW PERSOON;0;0;44;19970501;NULL;NULL;NOPROD;20000101
275;2;AANVRAAGBER. BESTAAND PERSOON;0;0;44;19970501;NULL;NULL;NOPROD;20000101
275;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
275;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
276;1;AANVRAAGBERICHT NIEUW PERSOON;0;0;44;19970501;NULL;NULL;NOPROD;20000101
276;2;AANVRAAGBER. BESTAAND PERSOON;0;0;44;19970501;NULL;NULL;NOPROD;20000101
276;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
276;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
278;1;AANVRAAGBERICHT KOMPLEET;0;0;44;19970501;NULL;NULL;NOPROD;20000101
278;2;AANVRAAGBER. PERSOONSGEGEVES;0;0;44;19970501;NULL;NULL;NOPROD;20000101
278;3;AANVRAAGBER. MAATREGELEN;0;0;44;19970501;NULL;NULL;NOPROD;20000101
278;4;AANVRAAGBER. RIJBEWIJSGEGEVENS;0;0;44;19970501;NULL;NULL;NOPROD;20000101
278;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
278;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
279;1;AANVRAAGBERICHT KOMPLEET;0;0;44;19970501;NULL;NULL;NOPROD;20000101
279;2;AANVRAAGBER. PERSOONSGEGEVENS;0;0;44;19970501;NULL;NULL;NOPROD;20000101
279;3;AANVRAAGBER. MAATREGELEN;0;0;44;19970501;NULL;NULL;NOPROD;20000101
279;4;AANVRAAGBER. BUITENL. RYBEWYS;0;0;44;19970501;NULL;NULL;NOPROD;20000101
279;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
279;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
281;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
281;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
281;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
282;1;AANVRAAGBERICHT;0;0;44;19970501;NULL;NULL;NOPROD;20000101
282;8;ANTWOORDBERICHT;1;0;44;19970501;NULL;NULL;NOPROD;20000101
282;9;FOUTMELDING;1;0;44;19970501;NULL;NULL;NOPROD;20000101
283;12;?;1;0;0;20000121;NULL;NULL;NOPROD;20000101
284;12;?;1;0;0;20000121;NULL;NULL;NOPROD;20000101
287;12;?;1;0;0;20000121;NULL;NULL;NOPROD;20000101
288;12;?;1;0;0;20000121;NULL;NULL;NOPROD;20000101
289;12;?;1;0;0;20000121;NULL;NULL;NOPROD;20000101
290;12;?;1;0;0;20000121;NULL;NULL;NOPROD;20000101
291;12;?;1;0;0;20000121;NULL;NULL;NOPROD;20000101
293;12;?;1;0;0;20000121;NULL;NULL;NOPROD;20000101
297;12;?;1;0;0;20000121;NULL;NULL;NOPROD;20000101
298;12;?;1;0;0;20000121;NULL;NULL;NOPROD;20000101
299;12;?;1;0;0;20000121;NULL;NULL;NOPROD;20000101
302;12;?;1;0;0;20000121;NULL;NULL;NOPROD;20000101
305;12;?;1;0;0;20000121;NULL;NULL;NOPROD;20000101
307;12;?;1;0;0;20000121;NULL;NULL;NOPROD;20000101
315;12;?;1;0;0;20000121;NULL;NULL;NOPROD;20000101
316;1;AANVRAAGBERICHT;0;0;25;19960301;NULL;NULL;NOPROD;20000101
316;8;ACCEPTATIEBERICHT;1;0;25;19960301;NULL;NULL;NOPROD;20000101
316;9;FOUTBERICHT;1;0;25;19960301;NULL;NULL;NOPROD;20000101
317;1;AANVRAAG BERICHT;0;0;25;19960301;NULL;NULL;NOPROD;20000101
317;8;ACCEPTATIE BERICHT;1;0;25;19960301;NULL;NULL;NOPROD;20000101
317;9;FOUTBERICHT;1;0;25;19960301;NULL;NULL;NOPROD;20000101
318;1;AANVRAAGBERICHT;0;0;25;19960301;NULL;NULL;NOPROD;20000101
318;8;ACCEPTATIEBERICHT;1;0;25;19960301;NULL;NULL;NOPROD;20000101
318;9;FOUTBERICHT;1;0;25;19960301;NULL;NULL;NOPROD;20000101
319;1;AANVRAAGBERICHT;0;0;25;19960301;NULL;NULL;NOPROD;20000101
319;8;ACCEPTATIEBERICHT;1;0;25;19960301;NULL;NULL;NOPROD;20000101
319;9;FOUTBERICHT;1;0;25;19960301;NULL;NULL;NOPROD;20000101
320;1;AANVRAAGBERICHT;0;0;25;19960301;NULL;NULL;NOPROD;20000101
320;8;ACCEPTATIEBERICHT;1;0;25;19960301;NULL;NULL;NOPROD;20000101
320;9;FOUTBERICHT;1;0;25;19960301;NULL;NULL;NOPROD;20000101
321;1;AANVRAAGBERICHT;0;0;25;19960301;NULL;NULL;NOPROD;20000101
321;2;ANTWOORDBERICHT;1;0;25;19960301;NULL;NULL;NOPROD;20000101
321;9;FOUTBERICHT;1;0;25;19960301;NULL;NULL;NOPROD;20000101
322;1;AANVRAAGBERICHT;0;0;54;19960301;NULL;NULL;NOPROD;20000101
322;8;ACCEPTATIEBERICHT;1;0;54;19960301;NULL;NULL;NOPROD;20000101
322;9;FOUTBERICHT;1;0;54;19960301;NULL;NULL;NOPROD;20000101
323;1;AANVRAAGBERICHT;0;0;54;19960301;NULL;NULL;NOPROD;20000101
323;8;ACCEPTATIEBERICHT;1;0;54;19960301;NULL;NULL;NOPROD;20000101
323;9;FOUTBERICHT;1;0;54;19960301;NULL;NULL;NOPROD;20000101
324;1;AANVRAAGBERICHT;0;0;54;19960301;NULL;NULL;NOPROD;20000101
324;8;ACCEPTATIEBERICHT;1;0;54;19960301;NULL;NULL;NOPROD;20000101
324;9;FOUTBERICHT;1;0;54;19960301;NULL;NULL;NOPROD;20000101
325;1;AANVRAAGBERICHT;0;0;54;19960301;NULL;NULL;NOPROD;20000101
325;8;ACCEPTATIEBERICHT;1;0;54;19960301;NULL;NULL;NOPROD;20000101
325;9;FOUTBERICHT;1;0;54;19960301;NULL;NULL;NOPROD;20000101
326;1;AANVRAAGBERICHT;0;0;54;19960301;NULL;NULL;NOPROD;20000101
326;8;ACCEPTATIEBERICHT;1;0;54;19960301;NULL;NULL;NOPROD;20000101
326;9;FOUTBERICHT;1;0;54;19960301;NULL;NULL;NOPROD;20000101
327;1;AANVRAAGBERICHT;0;0;54;19960301;NULL;NULL;NOPROD;20000101
327;8;ACCEPTATIEBERICHT;1;0;54;19960301;NULL;NULL;NOPROD;20000101
327;9;FOUTBERICHT;1;0;54;19960301;NULL;NULL;NOPROD;20000101
328;1;AANVRAAGBERICHT;0;0;25;19960301;NULL;NULL;NOPROD;20000101
328;2;ANTWOORDBERICHT;1;0;25;19960301;NULL;NULL;NOPROD;20000101
328;9;FOUTBERICHT;1;0;25;19960301;NULL;NULL;NOPROD;20000101
329;1;AANVRAAGBERICHT;0;0;53;19970501;NULL;NULL;NOPROD;20000101
329;8;ANTWOORDBERICHT;1;0;53;19970501;NULL;NULL;NOPROD;20000101
329;9;FOUTMELDING;1;0;53;19970501;NULL;NULL;NOPROD;20000101
330;1;AANVRAAGBERICHT;0;0;53;19970501;NULL;NULL;NOPROD;20000101
330;8;ANTWOORDBERICHT;1;0;53;19970501;NULL;NULL;NOPROD;20000101
330;9;FOUTMELDING;1;0;53;19970501;NULL;NULL;NOPROD;20000101
331;1;AANVRAAGBERICHT;0;0;54;19960301;NULL;NULL;NOPROD;20000101
331;2;ANTWOORDBERICHT;1;0;54;19960301;NULL;NULL;NOPROD;20000101
331;9;FOUTBERICHT;1;0;54;19960301;NULL;NULL;NOPROD;20000101
336;1;AANVRAAGBERICHT;0;0;25;19960301;NULL;NULL;NOPROD;20000101
336;2;ANTWOORDBERICHT;1;0;25;19960301;NULL;NULL;NOPROD;20000101
336;9;FOUTBERICHT;1;0;25;19960301;NULL;NULL;NOPROD;20000101
337;1;AANVRAAGBERICHT;0;0;25;19960301;NULL;NULL;NOPROD;20000101
337;2;ANTWOORDBERICHT;1;0;25;19960301;NULL;NULL;NOPROD;20000101
337;9;FOUTBERICHT;1;0;25;19960301;NULL;NULL;NOPROD;20000101
376;12;?;1;0;0;20000121;NULL;NULL;NOPROD;20000101
378;1;INKOMEND BERICHT;0;0;0;20021003;NULL;NULL;NOPROD;20020101
382;1;AANVRAAGBERICHT;0;0;44;19970904;NULL;NULL;NOPROD;20000101
