PRODUKT_CODE;B_DAT_PRODUKT;PROD_COMP_CODE;B_DAT_PROD_COMP;E_DAT_PROD_COMP;SOORT_PROD_COMP;KOST_PL_E_COMP;KOST_PL_H_COMP;GB_NR_PROD_COMP;BEDR_PROD_COMP;BTW_C_PROD_COMP;BTW_P_PROD_COMP;MUT_DAT_PR_COMP;AMBT_CODE_MUT;TYD_STEMPEL
806;20020101;1;20020101;20031231;O;6220;1151;82110500;30.00;H;19.00;20030513;RAP;3261884985
806;20020101;2;20020101;20031231;O;6210;1141;99999999;0.00;;0.00;20011031;EUR;3213621583
806;20020101;3;20020101;20031231;K;6220;1151;62099999;1.00;;0.00;20011031;EUR;3213621583
806;20020101;4;20020101;20031231;B;6220;1151;17401010;5.70;;0.00;20011031;EUR;3213621583
806;20010101;1;20010101;20011231;O;6220;1151;82120200;30.00;H;19.00;20011031;RAP;3213621582
806;20010101;2;20010101;20011231;O;6210;1141;99999999;0.00;;0.00;20011031;RAP;3213621582
806;20010101;3;20010101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621582
806;20010101;4;20010101;20011231;B;6220;1151;17401010;5.70;;0.00;20011031;RAP;3213621582
806;19980129;1;19980129;20001231;O;6220;15;82120200;30.00;H;17.50;19980128;RAP;3095078344
806;19980129;2;19980129;20001231;O;6210;14;82110220;0.00;;0.00;19980128;RAP;3095078344
806;19980129;3;19980129;20001231;K;6220;15;62120200;1.00;;0.00;19980128;RAP;3095078344
806;19980129;4;19980129;20001231;B;6220;15;17002200;5.25;;0.00;19980128;RAP;3095078344
806;19980101;1;19980101;19980128;O;6220;15;82120200;30.00;H;17.50;19971209;RAP;3090735966
806;19980101;2;19980101;19980128;O;6210;14;82130520;0.00;;0.00;19971209;RAP;3090735966
806;19980101;3;19980101;19980128;K;6220;15;62120200;1.00;;0.00;19971209;RAP;3090735966
806;19980101;4;19980101;19980128;B;6220;15;17002200;5.25;;0.00;19971209;RAP;3090735966
806;19960101;1;19960101;19971231;O;6220;15;82130510;30.00;H;17.50;19960423;RAP;3039341769
806;19960101;2;19960101;19971231;O;6210;14;82130520;0.00;;0.00;19960424;RAP;3039428108
806;19960101;3;19960101;19971231;K;6220;15;62130510;1.00;;0.00;19960925;RAP;3052736048
806;19960101;4;19960101;19971231;B;6220;15;17002200;5.25;;0.00;19960424;RAP;3039428108
807;20070101;1;20070101;20071231;O;2050;1151;82120700;98.00;H;19.00;20061231;SAP;3376648616
807;20070101;2;20070101;20071231;B;2050;1151;17401010;18.62;;0.00;20061231;SAP;3376648616
807;20070101;3;20070101;20071231;O;2050;1141;82110700;43.50;;0.00;20061231;SAP;3376648616
807;20070101;4;20070101;20071231;K;2050;1151;62099999;1.00;;0.00;20061231;SAP;3376648616
807;20060101;1;20060101;20061231;O;2050;1151;82120700;100.50;H;19.00;20061204;SAP;3374326929
807;20060101;2;20060101;20061231;B;2050;1151;17401010;19.10;;0.00;20061204;SAP;3374326929
807;20060101;3;20060101;20061231;O;2050;1141;82110700;43.50;;0.00;20061204;SAP;3374326929
807;20060101;4;20060101;20061231;K;2050;1151;62099999;1.00;;0.00;20061204;SAP;3374326929
807;20050527;1;20050527;20051231;O;2050;1151;82120700;95.50;H;19.00;20051230;SAP;3345037274
807;20050527;2;20050527;20051231;B;2050;1151;17401010;18.15;;0.00;20051230;SAP;3345037274
807;20050527;3;20050527;20051231;O;2050;1141;82110700;41.50;;0.00;20051230;SAP;3345037274
807;20050527;4;20050527;20051231;K;2050;1151;62099999;1.00;;0.00;20051230;SAP;3345037274
807;20050101;1;20050101;20050526;O;6220;1151;82110700;95.50;H;19.00;20041026;RAP;3326196037
807;20050101;2;20050101;20050526;O;6210;1141;82110200;41.50;;0.00;20041026;RAP;3326196037
807;20050101;3;20050101;20050526;K;6220;1151;62099999;1.00;;0.00;20041026;RAP;3326196037
807;20050101;4;20050101;20050526;B;6220;1151;17401010;18.15;;0.00;20041026;RAP;3326196037
807;20040101;1;20040101;20041231;O;6220;1151;82110700;85.50;H;19.00;20031111;RAP;3277625993
807;20040101;2;20040101;20041231;O;6210;1141;82110200;40.00;;0.00;20031111;RAP;3277625993
807;20040101;3;20040101;20041231;K;6220;1151;62099999;1.00;;0.00;20031111;RAP;3277625993
807;20040101;4;20040101;20041231;B;6220;1151;17401010;16.25;;0.00;20031111;RAP;3277625993
807;20030101;1;20030101;20031231;O;6220;1151;82110700;76.00;H;19.00;20030513;RAP;3261885563
807;20030101;2;20030101;20031231;O;6210;1141;82110200;37.50;;0.00;20021022;RAP;3244356979
807;20030101;3;20030101;20031231;K;6220;1151;62099999;1.00;;0.00;20021022;RAP;3244356979
807;20030101;4;20030101;20031231;B;6220;1151;17401010;14.44;;0.00;20021022;RAP;3244356979
807;20020101;1;20020101;20021231;O;6220;1151;82120200;72.70;H;19.00;20011031;EUR;3213621583
807;20020101;2;20020101;20021231;O;6210;1141;82110200;36.30;;0.00;20011031;EUR;3213621583
807;20020101;3;20020101;20021231;K;6220;1151;62099999;1.00;;0.00;20011031;EUR;3213621583
807;20020101;4;20020101;20021231;B;6220;1151;17401010;13.81;;0.00;20011031;EUR;3213621583
807;20010101;1;20010101;20011231;O;6220;1151;82120200;151.00;H;19.00;20011031;RAP;3213621582
807;20010101;2;20010101;20011231;O;6210;1141;82110200;80.00;;0.00;20011031;RAP;3213621582
807;20010101;3;20010101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621582
807;20010101;4;20010101;20011231;B;6220;1151;17401010;28.69;;0.00;20011031;RAP;3213621582
807;19980101;1;19980101;20001231;O;6220;15;82120200;151.00;H;17.50;19971209;RAP;3090736000
807;19980101;2;19980101;20001231;O;6210;14;82110200;80.00;;0.00;19971209;RAP;3090736000
807;19980101;3;19980101;20001231;K;6220;15;62120200;1.00;;0.00;19971209;RAP;3090736000
807;19980101;4;19980101;20001231;B;6220;15;17002200;26.43;;0.00;19971209;RAP;3090736000
807;19960101;1;19960101;19971231;O;6220;15;82130710;151.00;H;17.50;19960423;RAP;3039350025
807;19960101;2;19960101;19971231;O;6210;14;82130720;80.00;;0.00;19960423;RAP;3039350025
807;19960101;3;19960101;19971231;K;6220;15;62130710;1.00;;0.00;19960925;RAP;3052736064
807;19960101;4;19960101;19971231;B;6220;15;17002200;26.43;;0.00;19960423;RAP;3039350025
808;20050527;1;20050527;20071231;O;2050;1151;82110700;35.00;H;19.00;20071010;SAP;3401110935
808;20050527;2;20050527;20071231;K;2050;1151;62099999;1.00;;0.00;20071010;SAP;3401110935
808;20050527;3;20050527;20071231;B;2050;1151;17401010;6.65;;0.00;20071010;SAP;3401110935
808;20040101;1;20040101;20050526;O;6220;1151;82110700;35.00;H;19.00;20031111;RAP;3326196037
808;20040101;2;20040101;20050526;O;6210;1141;99999999;0.00;;0.00;20031111;RAP;3326196037
808;20040101;3;20040101;20050526;B;6220;1151;17401010;6.65;;0.00;20031111;RAP;3326196037
808;20040101;4;20040101;20050526;K;6220;1151;62099999;1.00;;0.00;20031111;RAP;3326196037
808;20020101;1;20020101;20031231;O;6220;1151;82110700;70.00;H;19.00;20030513;RAP;3261885587
808;20020101;2;20020101;20031231;O;6210;1141;99999999;0.00;;0.00;20011031;EUR;3213621583
808;20020101;3;20020101;20031231;B;6220;1151;17401010;13.30;;0.00;20011031;EUR;3213621583
808;20020101;4;20020101;20031231;K;6220;1151;62099999;1.00;;0.00;20011031;EUR;3213621583
808;20010101;1;20010101;20011231;O;6220;1151;82120200;70.00;H;19.00;20011031;RAP;3213621582
808;20010101;2;20010101;20011231;O;6210;1141;99999999;0.00;;0.00;20011031;RAP;3213621582
808;20010101;3;20010101;20011231;B;6220;1151;17401010;13.30;;0.00;20011031;RAP;3213621582
808;20010101;4;20010101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621582
808;19980129;1;19980129;20001231;O;6220;15;82120200;70.00;H;17.50;19980128;RAP;3095078862
808;19980129;2;19980129;20001231;O;6210;14;82110220;0.00;;0.00;19980128;RAP;3095078862
808;19980129;3;19980129;20001231;B;6220;15;17002200;12.25;;0.00;19980128;RAP;3095078862
808;19980129;4;19980129;20001231;K;6220;15;62120200;1.00;;0.00;19980128;RAP;3095078862
808;19980101;1;19980101;19980128;O;6220;15;82120200;70.00;H;17.50;19971209;RAP;3090736026
808;19980101;2;19980101;19980128;O;6210;14;82130720;0.00;;0.00;19971209;RAP;3090736026
808;19980101;3;19980101;19980128;B;6220;15;17002200;12.25;;0.00;19971209;RAP;3090736026
808;19980101;4;19980101;19980128;K;6220;15;62120200;1.00;;0.00;19971209;RAP;3090736026
808;19960101;1;19960101;19971231;O;6220;15;82130710;70.00;H;17.50;19960423;RAP;3039332368
808;19960101;2;19960101;19971231;O;6210;14;82130720;0.00;;0.00;19960423;RAP;3039332368
808;19960101;3;19960101;19971231;B;6220;15;17002200;12.25;;0.00;19960423;RAP;3039332368
808;19960101;4;19960101;19971231;K;6220;15;62130710;1.00;;0.00;19960925;RAP;3052736081
809;20050527;1;20050527;20071231;O;2050;1151;82110700;35.00;H;19.00;20071010;SAP;3401110935
809;20050527;2;20050527;20071231;K;2050;1151;62099999;1.00;;0.00;20071010;SAP;3401110935
809;20050527;3;20050527;20071231;B;2050;1151;17401010;6.65;;0.00;20071010;SAP;3401110935
809;20040101;1;20040101;20050526;O;6220;1151;82110700;35.00;H;19.00;20031111;RAP;3326196037
809;20040101;2;20040101;20050526;O;6210;1141;99999999;0.00;;0.00;20031111;RAP;3326196037
809;20040101;3;20040101;20050526;K;6220;1151;62099999;1.00;;0.00;20031111;RAP;3326196037
809;20040101;4;20040101;20050526;B;6220;1151;17401010;6.65;;0.00;20031111;RAP;3326196037
809;20020101;1;20020101;20031231;O;6220;1151;82110700;30.00;H;19.00;20030513;RAP;3261885614
809;20020101;2;20020101;20031231;O;6210;1141;99999999;0.00;;0.00;20011031;EUR;3213621583
809;20020101;3;20020101;20031231;K;6220;1151;62099999;1.00;;0.00;20011031;EUR;3213621583
809;20020101;4;20020101;20031231;B;6220;1151;17401010;5.70;;0.00;20011031;EUR;3213621583
809;20010101;1;20010101;20011231;O;6220;1151;82120200;30.00;H;19.00;20011031;RAP;3213621582
809;20010101;2;20010101;20011231;O;6210;1141;99999999;0.00;;0.00;20011031;RAP;3213621582
809;20010101;3;20010101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621582
809;20010101;4;20010101;20011231;B;6220;1151;17401010;5.70;;0.00;20011031;RAP;3213621582
809;19980129;1;19980129;20001231;O;6220;15;82120200;30.00;H;17.50;19980128;RAP;3095078882
809;19980129;2;19980129;20001231;O;6210;14;82110220;0.00;;0.00;19980128;RAP;3095078882
809;19980129;3;19980129;20001231;K;6220;15;62120200;1.00;;0.00;19980128;RAP;3095078882
809;19980129;4;19980129;20001231;B;6220;15;17002200;5.25;;0.00;19980128;RAP;3095078882
809;19980101;1;19980101;19980128;O;6220;15;82120200;30.00;H;17.50;19971209;RAP;3090736057
809;19980101;2;19980101;19980128;O;6210;14;82130720;0.00;;0.00;19971209;RAP;3090736057
809;19980101;3;19980101;19980128;K;6220;15;62120200;1.00;;0.00;19971209;RAP;3090736057
809;19980101;4;19980101;19980128;B;6220;15;17002200;5.25;;0.00;19971209;RAP;3090736057
809;19960101;1;19960101;19971231;O;6220;15;82130710;30.00;H;17.50;19960423;RAP;3039341723
809;19960101;2;19960101;19971231;O;6210;14;82130720;0.00;;0.00;19960424;RAP;3039428151
809;19960101;3;19960101;19971231;K;6220;15;62130710;1.00;;0.00;19960925;RAP;3052736103
809;19960101;4;19960101;19971231;B;6220;15;17002200;5.25;;0.00;19960424;RAP;3039428151
810;20070101;1;20070101;20071231;O;2050;1151;82120500;98.00;H;19.00;20061231;SAP;3376648616
810;20070101;2;20070101;20071231;B;2050;1151;17401010;18.62;;0.00;20061231;SAP;3376648616
810;20070101;3;20070101;20071231;O;2050;1141;82110500;55.00;;0.00;20061231;SAP;3376648616
810;20070101;4;20070101;20071231;K;2050;1151;62099999;1.00;;0.00;20061231;SAP;3376648616
810;20060101;1;20060101;20061231;O;2050;1151;82120500;100.50;H;19.00;20061204;SAP;3374326929
810;20060101;2;20060101;20061231;B;2050;1151;17401010;19.10;;0.00;20061204;SAP;3374326929
810;20060101;3;20060101;20061231;O;2050;1141;82110500;55.00;;0.00;20061204;SAP;3374326929
810;20060101;4;20060101;20061231;K;2050;1151;62099999;1.00;;0.00;20061204;SAP;3374326929
810;20050527;1;20050527;20051231;O;2050;1151;82120500;95.50;H;19.00;20051230;SAP;3345037274
810;20050527;2;20050527;20051231;B;2050;1151;17401010;18.15;;0.00;20051230;SAP;3345037274
810;20050527;3;20050527;20051231;O;2050;1141;82110500;52.50;;0.00;20051230;SAP;3345037274
810;20050527;4;20050527;20051231;K;2050;1151;62099999;1.00;;0.00;20051230;SAP;3345037274
810;20050101;1;20050101;20050526;O;6220;1151;82110500;95.50;H;19.00;20041026;RAP;3326196037
810;20050101;2;20050101;20050526;O;6210;1141;82110200;52.50;;0.00;20041026;RAP;3326196037
810;20050101;3;20050101;20050526;K;6220;1151;62099999;1.00;;0.00;20041026;RAP;3326196037
810;20050101;4;20050101;20050526;B;6220;1151;17401010;18.15;;0.00;20041026;RAP;3326196037
810;20040101;1;20040101;20041231;O;6220;1151;82110500;85.50;H;19.00;20031111;RAP;3277626140
810;20040101;2;20040101;20041231;O;6210;1141;82110200;50.00;;0.00;20031111;RAP;3277626140
810;20040101;3;20040101;20041231;K;6220;1151;62099999;1.00;;0.00;20031111;RAP;3277626140
810;20040101;4;20040101;20041231;B;6220;1151;17401010;16.25;;0.00;20031111;RAP;3277626140
810;20030101;1;20030101;20031231;O;6220;1151;82110500;76.00;H;19.00;20030513;RAP;3261885009
810;20030101;2;20030101;20031231;O;6210;1141;82110200;47.50;;0.00;20021022;RAP;3244357056
810;20030101;3;20030101;20031231;K;6220;1151;62099999;1.00;;0.00;20021022;RAP;3244357056
810;20030101;4;20030101;20031231;B;6220;1151;17401010;14.44;;0.00;20021022;RAP;3244357056
810;20020101;1;20020101;20021231;O;6220;1151;82120200;72.70;H;19.00;20011031;EUR;3213621583
810;20020101;2;20020101;20021231;O;6210;1141;82110200;54.45;;0.00;20011031;EUR;3213621583
810;20020101;3;20020101;20021231;K;6220;1151;62099999;1.00;;0.00;20011031;EUR;3213621583
810;20020101;4;20020101;20021231;B;6220;1151;17401010;13.81;;0.00;20011031;EUR;3213621583
810;20010101;1;20010101;20011231;O;6220;1151;82120200;151.00;H;19.00;20011031;RAP;3213621582
810;20010101;2;20010101;20011231;O;6210;1141;82110200;120.00;;0.00;20011031;RAP;3213621582
810;20010101;3;20010101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621582
810;20010101;4;20010101;20011231;B;6220;1151;17401010;28.69;;0.00;20011031;RAP;3213621582
810;19980101;1;19980101;20001231;O;6220;15;82120200;151.00;H;17.50;19971209;RAP;3090736091
810;19980101;2;19980101;20001231;O;6210;14;82110200;120.00;;0.00;19971209;RAP;3090736091
810;19980101;3;19980101;20001231;K;6220;15;62120200;1.00;;0.00;19971209;RAP;3090736091
810;19980101;4;19980101;20001231;B;6220;15;17002200;26.43;;0.00;19971209;RAP;3090736091
810;19960101;1;19960101;19971231;O;6220;15;82130510;151.00;H;17.50;19960419;RAP;3038995448
810;19960101;2;19960101;19971231;O;6210;14;82130520;120.00;;0.00;19960419;RAP;3038995448
810;19960101;3;19960101;19971231;K;6220;15;62130510;1.00;;0.00;19960925;RAP;3052736155
810;19960101;4;19960101;19971231;B;6220;15;17002200;26.43;;0.00;19960419;RAP;3038995448
811;20050527;1;20050527;20071231;O;2050;1151;82110500;35.00;H;19.00;20071009;SAP;3401024537
811;20050527;2;20050527;20071231;K;2050;1151;62099999;1.00;;0.00;20071009;SAP;3401024537
811;20050527;3;20050527;20071231;B;2050;1151;17401010;6.65;;0.00;20071009;SAP;3401024537
811;20040101;1;20040101;20050526;O;6220;1151;82110500;35.00;H;19.00;20031111;RAP;3326196037
811;20040101;2;20040101;20050526;O;6210;1141;99999999;0.00;;0.00;20031111;RAP;3326196037
811;20040101;3;20040101;20050526;B;6220;1151;17401010;6.65;;0.00;20031111;RAP;3326196037
811;20040101;4;20040101;20050526;K;6220;1151;62099999;1.00;;0.00;20031111;RAP;3326196037
811;20020101;1;20020101;20031231;O;6220;1151;82110500;70.00;H;19.00;20030513;RAP;3261885030
811;20020101;2;20020101;20031231;O;6210;1141;99999999;0.00;;0.00;20011031;EUR;3213621583
811;20020101;3;20020101;20031231;B;6220;1151;17401010;13.30;;0.00;20011031;EUR;3213621583
811;20020101;4;20020101;20031231;K;6220;1151;62099999;1.00;;0.00;20011031;EUR;3213621583
811;20010101;1;20010101;20011231;O;6220;1151;82120200;70.00;H;19.00;20011031;RAP;3213621582
811;20010101;2;20010101;20011231;O;6210;1141;99999999;0.00;;0.00;20011031;RAP;3213621582
811;20010101;3;20010101;20011231;B;6220;1151;17401010;13.30;;0.00;20011031;RAP;3213621582
811;20010101;4;20010101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621582
811;19980129;1;19980129;20001231;O;6220;15;82120200;70.00;H;17.50;19980128;RAP;3095078367
811;19980129;2;19980129;20001231;O;6210;14;82110220;0.00;;0.00;19980128;RAP;3095078367
811;19980129;3;19980129;20001231;B;6220;15;17002200;12.25;;0.00;19980128;RAP;3095078367
811;19980129;4;19980129;20001231;K;6220;15;62120200;1.00;;0.00;19980128;RAP;3095078367
811;19980101;1;19980101;19980128;O;6220;15;82120200;70.00;H;17.50;19971209;RAP;3090736118
811;19980101;2;19980101;19980128;O;6210;14;82130520;0.00;;0.00;19971209;RAP;3090736118
811;19980101;3;19980101;19980128;B;6220;15;17002200;12.25;;0.00;19971209;RAP;3090736118
811;19980101;4;19980101;19980128;K;6220;15;62120200;1.00;;0.00;19971209;RAP;3090736118
811;19960101;1;19960101;19971231;O;6220;15;82130510;70.00;H;17.50;19960423;RAP;3039332461
811;19960101;2;19960101;19971231;O;6210;14;82130520;0.00;;0.00;19960423;RAP;3039332461
811;19960101;3;19960101;19971231;B;6220;15;17002200;12.25;;0.00;19960423;RAP;3039332461
811;19960101;4;19960101;19971231;K;6220;15;62130510;1.00;;0.00;19960925;RAP;3052736176
812;20050527;1;20050527;20071231;O;2050;1151;82110500;35.00;H;19.00;20071009;SAP;3401024537
812;20050527;2;20050527;20071231;K;2050;1151;62099999;1.00;;0.00;20071009;SAP;3401024537
812;20050527;3;20050527;20071231;B;2050;1151;17401010;6.65;;0.00;20071009;SAP;3401024537
812;20040101;1;20040101;20050526;O;6220;1151;82110500;35.00;H;19.00;20031111;RAP;3326196037
812;20040101;2;20040101;20050526;O;6210;1141;99999999;0.00;;0.00;20031111;RAP;3326196037
812;20040101;3;20040101;20050526;K;6220;1151;62099999;1.00;;0.00;20031111;RAP;3326196037
812;20040101;4;20040101;20050526;B;6220;1151;17401010;6.65;;0.00;20031111;RAP;3326196037
812;20020101;1;20020101;20031231;O;6220;1151;82110500;30.00;H;19.00;20030513;RAP;3261885059
812;20020101;2;20020101;20031231;O;6210;1141;99999999;0.00;;0.00;20011031;EUR;3213621584
812;20020101;3;20020101;20031231;K;6220;1151;62099999;1.00;;0.00;20011031;EUR;3213621584
812;20020101;4;20020101;20031231;B;6220;1151;17401010;5.70;;0.00;20011031;EUR;3213621584
812;20010101;1;20010101;20011231;O;6220;1151;82120200;30.00;H;19.00;20011031;RAP;3213621583
812;20010101;2;20010101;20011231;O;6210;1141;99999999;0.00;;0.00;20011031;RAP;3213621583
812;20010101;3;20010101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621583
812;20010101;4;20010101;20011231;B;6220;1151;17401010;5.70;;0.00;20011031;RAP;3213621583
812;19980129;1;19980129;20001231;O;6220;15;82120200;30.00;H;17.50;19980128;RAP;3095078392
812;19980129;2;19980129;20001231;O;6210;14;82110220;0.00;;0.00;19980128;RAP;3095078392
812;19980129;3;19980129;20001231;K;6220;15;62120200;1.00;;0.00;19980128;RAP;3095078392
812;19980129;4;19980129;20001231;B;6220;15;17002200;5.25;;0.00;19980128;RAP;3095078392
812;19980101;1;19980101;19980128;O;6220;15;82120200;30.00;H;17.50;19971209;RAP;3090736143
812;19980101;2;19980101;19980128;O;6210;14;82130520;0.00;;0.00;19971209;RAP;3090736143
812;19980101;3;19980101;19980128;K;6220;15;62120200;1.00;;0.00;19971209;RAP;3090736143
812;19980101;4;19980101;19980128;B;6220;15;17002200;5.25;;0.00;19971209;RAP;3090736143
812;19960101;1;19960101;19971231;O;6220;15;82130510;30.00;H;17.50;19960423;RAP;3039341836
812;19960101;2;19960101;19971231;O;6210;14;82130520;0.00;;0.00;19960424;RAP;3039428186
812;19960101;3;19960101;19971231;K;6220;15;62130510;1.00;;0.00;19960925;RAP;3052736195
812;19960101;4;19960101;19971231;B;6220;15;17002200;5.25;;0.00;19960424;RAP;3039428187
813;20070101;1;20070101;20071231;O;2050;1151;82120700;98.00;H;19.00;20061231;SAP;3376648616
813;20070101;2;20070101;20071231;B;2050;1151;17401010;18.62;;0.00;20061231;SAP;3376648616
813;20070101;3;20070101;20071231;O;2050;1141;82110700;55.00;;0.00;20061231;SAP;3376648616
813;20070101;4;20070101;20071231;K;2050;1151;62099999;1.00;;0.00;20061231;SAP;3376648616
813;20060101;1;20060101;20061231;O;2050;1151;82120700;100.50;H;19.00;20061204;SAP;3374326929
813;20060101;2;20060101;20061231;B;2050;1151;17401010;19.10;;0.00;20061204;SAP;3374326929
813;20060101;3;20060101;20061231;O;2050;1141;82110700;55.00;;0.00;20061204;SAP;3374326929
813;20060101;4;20060101;20061231;K;2050;1151;62099999;1.00;;0.00;20061204;SAP;3374326929
813;20050527;1;20050527;20051231;O;2050;1151;82120700;95.50;H;19.00;20051230;SAP;3345037274
813;20050527;2;20050527;20051231;B;2050;1151;17401010;18.15;;0.00;20051230;SAP;3345037274
813;20050527;3;20050527;20051231;O;2050;1141;82110700;52.50;;0.00;20051230;SAP;3345037274
813;20050527;4;20050527;20051231;K;2050;1151;62099999;1.00;;0.00;20051230;SAP;3345037274
813;20050101;1;20050101;20050526;O;6220;1151;82110700;95.50;H;19.00;20041026;RAP;3326196037
813;20050101;2;20050101;20050526;O;6210;1141;82110200;52.50;;0.00;20041026;RAP;3326196037
813;20050101;3;20050101;20050526;K;6220;1151;62099999;1.00;;0.00;20041026;RAP;3326196037
813;20050101;4;20050101;20050526;B;6220;1151;17401010;18.15;;0.00;20041026;RAP;3326196037
813;20040101;1;20040101;20041231;O;6220;1151;82110700;85.50;H;19.00;20031111;RAP;3277626390
813;20040101;2;20040101;20041231;O;6210;1141;82110200;50.00;;0.00;20031111;RAP;3277626390
813;20040101;3;20040101;20041231;K;6220;1151;62099999;1.00;;0.00;20031111;RAP;3277626390
813;20040101;4;20040101;20041231;B;6220;1151;17401010;16.25;;0.00;20031111;RAP;3277626390
813;20030101;1;20030101;20031231;O;6220;1151;82110700;76.00;H;19.00;20030513;RAP;3261885638
813;20030101;2;20030101;20031231;O;6210;1141;82110200;47.50;;0.00;20021022;RAP;3244357108
813;20030101;3;20030101;20031231;K;6220;1151;62099999;1.00;;0.00;20021022;RAP;3244357108
813;20030101;4;20030101;20031231;B;6220;1151;17401010;14.44;;0.00;20021022;RAP;3244357108
813;20020101;1;20020101;20021231;O;6220;1151;82120200;72.70;H;19.00;20011031;EUR;3213621584
813;20020101;2;20020101;20021231;O;6210;1141;82110200;54.45;;0.00;20011031;EUR;3213621584
813;20020101;3;20020101;20021231;K;6220;1151;62099999;1.00;;0.00;20011031;EUR;3213621584
813;20020101;4;20020101;20021231;B;6220;1151;17401010;13.81;;0.00;20011031;EUR;3213621584
813;20010101;1;20010101;20011231;O;6220;1151;82120200;151.00;H;19.00;20011031;RAP;3213621583
813;20010101;2;20010101;20011231;O;6210;1141;82110200;120.00;;0.00;20011031;RAP;3213621583
813;20010101;3;20010101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621583
813;20010101;4;20010101;20011231;B;6220;1151;17401010;28.69;;0.00;20011031;RAP;3213621583
813;19980101;1;19980101;20001231;O;6220;15;82120200;151.00;H;17.50;19971209;RAP;3090736178
813;19980101;2;19980101;20001231;O;6210;14;82110200;120.00;;0.00;19971209;RAP;3090736178
813;19980101;3;19980101;20001231;K;6220;15;62120200;1.00;;0.00;19971209;RAP;3090736178
813;19980101;4;19980101;20001231;B;6220;15;17002200;26.43;;0.00;19971209;RAP;3090736178
813;19960101;1;19960101;19971231;O;6220;15;82130710;151.00;H;17.50;19960423;RAP;3039343631
813;19960101;2;19960101;19971231;O;6210;14;82130720;120.00;;0.00;19960423;RAP;3039343631
813;19960101;3;19960101;19971231;K;6220;15;62130710;1.00;;0.00;19960925;RAP;3052736211
813;19960101;4;19960101;19971231;B;6220;15;17002200;26.43;;0.00;19960423;RAP;3039343631
814;20050527;1;20050527;20071231;O;2050;1151;82110700;35.00;H;19.00;20071010;SAP;3401110935
814;20050527;2;20050527;20071231;K;2050;1151;62099999;1.00;;0.00;20071010;SAP;3401110935
814;20050527;3;20050527;20071231;B;2050;1151;17401010;6.65;;0.00;20071010;SAP;3401110935
814;20040101;1;20040101;20050526;O;6220;1151;82110700;35.00;H;19.00;20031111;RAP;3326196037
814;20040101;2;20040101;20050526;O;6210;1141;99999999;0.00;;0.00;20031111;RAP;3326196037
814;20040101;3;20040101;20050526;B;6220;1151;17401010;6.65;;0.00;20031111;RAP;3326196037
814;20040101;4;20040101;20050526;K;6220;1151;62099999;1.00;;0.00;20031111;RAP;3326196037
814;20020101;1;20020101;20031231;O;6220;1151;82110700;70.00;H;19.00;20030513;RAP;3261885719
814;20020101;2;20020101;20031231;O;6210;1141;99999999;0.00;;0.00;20011031;EUR;3213621584
814;20020101;3;20020101;20031231;B;6220;1151;17401010;13.30;;0.00;20011031;EUR;3213621584
814;20020101;4;20020101;20031231;K;6220;1151;62099999;1.00;;0.00;20011031;EUR;3213621584
814;20010101;1;20010101;20011231;O;6220;1151;82120200;70.00;H;19.00;20011031;RAP;3213621583
814;20010101;2;20010101;20011231;O;6210;1141;99999999;0.00;;0.00;20011031;RAP;3213621583
814;20010101;3;20010101;20011231;B;6220;1151;17401010;13.30;;0.00;20011031;RAP;3213621583
814;20010101;4;20010101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621583
814;19980129;1;19980129;20001231;O;6220;15;82120200;70.00;H;17.50;19980128;RAP;3095078923
814;19980129;2;19980129;20001231;O;6210;14;82110220;0.00;;0.00;19980128;RAP;3095078923
814;19980129;3;19980129;20001231;B;6220;15;17002200;12.25;;0.00;19980128;RAP;3095078923
814;19980129;4;19980129;20001231;K;6220;15;62120200;1.00;;0.00;19980128;RAP;3095078923
814;19980101;1;19980101;19980128;O;6220;15;82120200;70.00;H;17.50;19971209;RAP;3090736208
814;19980101;2;19980101;19980128;O;6210;14;82130720;0.00;;0.00;19971209;RAP;3090736208
814;19980101;3;19980101;19980128;B;6220;15;17002200;12.25;;0.00;19971209;RAP;3090736208
814;19980101;4;19980101;19980128;K;6220;15;62120200;1.00;;0.00;19971209;RAP;3090736208
814;19960101;1;19960101;19971231;O;6220;15;82130710;70.00;H;17.50;19960423;RAP;3039332644
814;19960101;2;19960101;19971231;O;6210;14;82130720;0.00;;0.00;19960423;RAP;3039332644
814;19960101;3;19960101;19971231;B;6220;15;17002200;12.25;;0.00;19960423;RAP;3039332644
814;19960101;4;19960101;19971231;K;6220;15;62130710;1.00;;0.00;19960925;RAP;3052736229
815;20050527;1;20050527;20071231;O;2050;1151;82110700;35.00;H;19.00;20071010;SAP;3401110935
